timestamp,feedback,magnitude,reward,cart_position,cart_velocity,pole_angle,pole_velocity,episode,timestep
0.0004258155822753906,positive,10.0,10.0,-0.016014080494642258,0.048198532313108444,0.008581808768212795,0.023638775572180748,0,0
0.0006337165832519531,positive,10.0,10.0,-0.02483692206442356,-0.5376293659210205,0.02772575430572033,0.9120455980300903,0,3
0.0007517337799072266,positive,10.0,10.0,-0.042447373270988464,-0.5386255979537964,0.05853074789047241,0.9350019097328186,0,5
0.0009813308715820312,negative,10.0,-10.0,-0.10905367136001587,-0.9332519173622131,0.1710481196641922,1.6355572938919067,0,9
0.0003161430358886719,positive,10.0,10.0,0.0443173348903656,-0.3414556086063385,-0.03953218087553978,0.5347656011581421,1,2
0.0009074211120605469,negative,10.0,-10.0,-0.08535105735063553,-1.708180546760559,0.1565491110086441,2.6248788833618164,1,9
0.0009694099426269531,negative,10.0,-10.0,-0.11951466649770737,-1.5145636796951294,0.20904669165611267,2.383842706680298,1,10
0.0002944469451904297,positive,10.0,10.0,-0.01811431162059307,-0.35728952288627625,0.037952251732349396,0.6093263030052185,2,2
0.0004487037658691406,positive,10.0,10.0,-0.036318518221378326,-0.35851171612739563,0.06841312348842621,0.637204647064209,2,4
0.0005147457122802734,positive,10.0,10.0,-0.0434887558221817,-0.5545176267623901,0.08115721493959427,0.9506235718727112,2,5
0.0007691383361816406,negative,10.0,-10.0,-0.08073021471500397,-0.7534763813018799,0.14568200707435608,1.3372719287872314,2,8
0.0003743171691894531,positive,10.0,10.0,-0.005857365671545267,-0.5747634172439575,0.004865052178502083,0.8742774724960327,3,3
0.0005242824554443359,positive,10.0,10.0,-0.024946793913841248,-0.5751357674598694,0.034013163298368454,0.8827670812606812,3,5
0.0006797313690185547,positive,10.0,10.0,-0.05186356231570244,-0.576287567615509,0.07538741827011108,0.9098959565162659,3,7
0.0007498264312744141,positive,10.0,10.0,-0.06338931620121002,-0.38226237893104553,0.09358534216880798,0.6418277621269226,3,8
0.0009839534759521484,negative,10.0,-10.0,-0.09030592441558838,-0.5816308259963989,0.13977114856243134,1.0344616174697876,3,11
0.0010449886322021484,negative,10.0,-10.0,-0.10193853825330734,-0.38861602544784546,0.16046038269996643,0.7887219190597534,3,12
0.00010514259338378906,positive,10.0,10.0,0.008887747302651405,-0.02431788109242916,-0.029141580685973167,-0.006527826189994812,4,0
0.0002689361572265625,positive,10.0,10.0,0.004021189175546169,-0.4137023985385895,-0.023735737428069115,0.5601286888122559,4,2
0.000591278076171875,positive,10.0,10.0,-0.029046185314655304,-0.8033860325813293,0.020426051691174507,1.1329572200775146,4,6
0.0007476806640625,positive,10.0,10.0,-0.06508929282426834,-1.194395661354065,0.07172471284866333,1.7378062009811401,4,8
0.0001983642578125,positive,10.0,10.0,0.026636894792318344,-0.17204102873802185,-0.024040771648287773,0.2633123993873596,5,1
0.0003514289855957031,positive,10.0,10.0,0.01585984043776989,-0.5616649389266968,-0.007808190304785967,0.8350256681442261,5,3
0.0005857944488525391,positive,10.0,10.0,-0.029545381665229797,-1.1474127769470215,0.05981121212244034,1.7230303287506104,5,6
0.0009016990661621094,negative,10.0,-10.0,-0.12145500630140305,-1.1524887084960938,0.20085398852825165,1.8644280433654785,5,10
0.00011444091796875,positive,10.0,10.0,0.03463933989405632,0.048535700887441635,-0.02287072129547596,-0.015065694227814674,6,0
0.0003676414489746094,positive,10.0,10.0,0.03366891294717789,-0.14566881954669952,-0.018357468768954277,0.2574390172958374,6,3
0.0004334449768066406,positive,10.0,10.0,0.03075553849339485,-0.34052395820617676,-0.013208688236773014,0.54427570104599,6,4
0.0008642673492431641,positive,10.0,10.0,-0.01890428550541401,-0.9267241358757019,0.06458956003189087,1.4425034523010254,6,9
0.00010657310485839844,positive,10.0,10.0,-0.04952338710427284,-0.03903494402766228,0.04061683639883995,-0.009241844527423382,7,0
0.00027561187744140625,positive,10.0,10.0,-0.05499839037656784,-0.040192220360040665,0.046351488679647446,0.016312289983034134,7,2
0.0003452301025390625,positive,10.0,10.0,-0.05580223351716995,-0.23594720661640167,0.046677734702825546,0.3232518434524536,7,3
0.0004107952117919922,positive,10.0,10.0,-0.06052117794752121,-0.43170166015625,0.05314277485013008,0.6302819848060608,7,4
0.0004761219024658203,positive,10.0,10.0,-0.06915520876646042,-0.6275233030319214,0.0657484158873558,0.9392164349555969,7,5
0.0008044242858886719,negative,10.0,-10.0,-0.13508445024490356,-1.022504210472107,0.1672263890504837,1.6464135646820068,7,9
0.00011372566223144531,positive,10.0,10.0,-0.04808230698108673,0.009293543174862862,-0.00842247623950243,0.018290014937520027,8,0
0.00044918060302734375,positive,10.0,10.0,-0.07074099034070969,-0.7710655331611633,0.027888530865311623,1.1863555908203125,8,4
0.0005195140838623047,positive,10.0,10.0,-0.08616230636835098,-0.9665378332138062,0.0516156442463398,1.4876482486724854,8,5
0.0005888938903808594,positive,10.0,10.0,-0.10549306124448776,-1.162249207496643,0.08136861026287079,1.7959924936294556,8,6
0.0007498264312744141,negative,10.0,-10.0,-0.1559016853570938,-1.1644116640090942,0.15954478085041046,1.8585606813430786,8,8
0.00039124488830566406,positive,10.0,10.0,-0.029794733971357346,-0.5990867614746094,0.009713195264339447,0.852611243724823,9,3
0.0004596710205078125,positive,10.0,10.0,-0.041776470839977264,-0.7943397760391235,0.02676541917026043,1.1483325958251953,9,4
0.0005292892456054688,positive,10.0,10.0,-0.057663265615701675,-0.9898006916046143,0.04973207041621208,1.4492870569229126,9,5
0.0006003379821777344,positive,10.0,10.0,-0.07745927572250366,-1.1854974031448364,0.07871781289577484,1.7570844888687134,9,6
0.0007655620574951172,negative,10.0,-10.0,-0.12879759073257446,-1.5774973630905151,0.15532299876213074,2.3987913131713867,9,8
0.0008382797241210938,negative,10.0,-10.0,-0.16034753620624542,-1.77359938621521,0.20329882204532623,2.734884738922119,9,9
0.00024127960205078125,positive,10.0,10.0,-0.02573527954518795,-0.1975041776895523,0.022024739533662796,0.3453264534473419,10,1
0.00047898292541503906,positive,10.0,10.0,-0.04931291565299034,-0.7841048836708069,0.06075919046998024,1.2520503997802734,10,4
0.0008256435394287109,negative,10.0,-10.0,-0.1277601420879364,-1.1788846254348755,0.18723110854625702,1.9637454748153687,10,8
0.00032210350036621094,positive,10.0,10.0,-0.0018635350279510021,-0.4373842775821686,0.047380805015563965,0.6126729846000671,11,2
0.0004744529724121094,positive,10.0,10.0,-0.023273924365639687,-0.8290103077888489,0.07803215831518173,1.230707049369812,11,4
0.0007238388061523438,negative,10.0,-10.0,-0.07698089629411697,-1.0278383493423462,0.15933814644813538,1.6191571950912476,11,7
0.00078582763671875,negative,10.0,-10.0,-0.09753766655921936,-0.8349125981330872,0.19172129034996033,1.3800818920135498,11,8
0.00013494491577148438,positive,10.0,10.0,0.04605340585112572,-0.03123115934431553,-0.03909418359398842,-0.01773037761449814,12,0
0.0004856586456298828,positive,10.0,10.0,0.028012724593281746,-0.02927538752555847,-0.018572667613625526,-0.0608670711517334,12,4
0.0008132457733154297,positive,10.0,10.0,0.0022882299963384867,-0.8089159727096558,0.010975551791489124,1.0912028551101685,12,8
0.0009558200836181641,positive,10.0,10.0,-0.033973708748817444,-1.1996959447860718,0.060545794665813446,1.6900655031204224,12,10
0.0012569427490234375,negative,10.0,-10.0,-0.13006746768951416,-0.8153771162033081,0.19896288216114044,1.2554463148117065,12,14
0.00014281272888183594,positive,10.0,10.0,-0.04224146902561188,0.04979972168803215,0.022061821073293686,0.04337812215089798,13,0
0.0002300739288330078,positive,10.0,10.0,-0.0412454754114151,-0.14563152194023132,0.02292938344180584,0.3429393172264099,13,1
0.0003006458282470703,positive,10.0,10.0,-0.04415810480713844,0.04915683716535568,0.029788170009851456,0.05757421255111694,13,2
0.0005564689636230469,positive,10.0,10.0,-0.05294109508395195,-0.5375582575798035,0.05136536434292793,0.9662216901779175,13,5
0.0006308555603027344,positive,10.0,10.0,-0.06369226425886154,-0.733331024646759,0.07068979740142822,1.2745883464813232,13,6
0.0009644031524658203,negative,10.0,-10.0,-0.12249549478292465,-0.7389147281646729,0.17604470252990723,1.4141850471496582,13,10
0.0010302066802978516,negative,10.0,-10.0,-0.13727378845214844,-0.5463561415672302,0.20432840287685394,1.1813015937805176,13,11
0.00013446807861328125,positive,10.0,10.0,-0.03702714666724205,-0.011836741119623184,0.019268253818154335,0.0016248023603111506,14,0
0.0003974437713623047,positive,10.0,10.0,-0.04165623337030411,0.18236200511455536,0.025583043694496155,-0.2708016335964203,14,3
0.0005538463592529297,positive,10.0,10.0,-0.038271304219961166,-0.208520770072937,0.02076379582285881,0.3288162648677826,14,5
0.0007183551788330078,positive,10.0,10.0,-0.050520360469818115,-0.2092021405696869,0.03989960625767708,0.3440254330635071,14,7
0.0008790493011474609,positive,10.0,10.0,-0.054997801780700684,0.17975126206874847,0.048063844442367554,-0.2133776992559433,14,9
0.0010213851928710938,positive,10.0,10.0,-0.05172324925661087,-0.21174514293670654,0.04567771032452583,0.4002435803413391,14,11
0.0010845661163330078,positive,10.0,10.0,-0.05595815181732178,-0.4074842631816864,0.05368258059024811,0.7069706320762634,14,12
0.0001437664031982422,positive,10.0,10.0,0.004114481154829264,-0.012308092787861824,0.04381803423166275,-0.0470006950199604,15,0
0.00022292137145996094,positive,10.0,10.0,0.003868319094181061,-0.2080300748348236,0.04287802055478096,0.25917887687683105,15,1
0.0002980232238769531,positive,10.0,10.0,-0.0002922824933193624,-0.4037370979785919,0.04806159809231758,0.5650718212127686,15,2
0.0005476474761962891,positive,10.0,10.0,-0.02065819501876831,-0.2110840231180191,0.0770953893661499,0.3272278904914856,15,5
0.00061798095703125,positive,10.0,10.0,-0.024879874661564827,-0.017139486968517303,0.0836399495601654,0.05981883406639099,15,6
0.0006864070892333984,positive,10.0,10.0,-0.025222664698958397,-0.21335487067699432,0.08483632653951645,0.37767452001571655,15,7
0.0014116764068603516,negative,10.0,-10.0,-0.04121030122041702,-0.4214540719985962,0.13979344069957733,0.9636242985725403,15,16
0.0014748573303222656,negative,10.0,-10.0,-0.04963938146829605,-0.6181491613388062,0.15906591713428497,1.296754240989685,15,17
0.0015377998352050781,negative,10.0,-10.0,-0.06200236454606056,-0.8148930668830872,0.18500100076198578,1.6347129344940186,15,18
0.00025272369384765625,positive,10.0,10.0,0.031221047043800354,-0.1728164255619049,0.006443791091442108,0.3369240462779999,16,1
0.00046062469482421875,positive,10.0,10.0,0.009137471206486225,-0.7587936520576477,0.04438365250825882,1.2291193008422852,16,4
0.00019812583923339844,positive,10.0,10.0,-0.0031640108209103346,-0.2217162698507309,0.007408372592180967,0.31069567799568176,17,1
0.000438690185546875,positive,10.0,10.0,-0.04433652386069298,-1.003373622894287,0.06785552203655243,1.5093865394592285,17,5
0.0006210803985595703,negative,10.0,-10.0,-0.10849583894014359,-0.8120619058609009,0.165727898478508,1.3138922452926636,17,8
0.0006737709045410156,negative,10.0,-10.0,-0.12473707646131516,-1.0088475942611694,0.19200573861598969,1.6535277366638184,17,9
0.00038361549377441406,positive,10.0,10.0,-0.015243949368596077,-0.7635166645050049,0.024233324453234673,1.1608015298843384,18,4
0.00043654441833496094,positive,10.0,10.0,-0.03051428310573101,-0.9589457511901855,0.04744935408234596,1.4609830379486084,18,5
0.0006148815155029297,negative,10.0,-10.0,-0.09979584068059921,-1.1566908359527588,0.1537032425403595,1.827561378479004,18,8
0.0006682872772216797,negative,10.0,-10.0,-0.1229296550154686,-0.9635709524154663,0.19025446474552155,1.5863076448440552,18,9
0.00018286705017089844,positive,10.0,10.0,0.009612596593797207,-0.1646455079317093,0.02251492068171501,0.2793309986591339,19,1
0.0002951622009277344,positive,10.0,10.0,-0.0008819393697194755,-0.5555855631828308,0.03968212381005287,0.8804305791854858,19,3
0.0005955696105957031,negative,10.0,-10.0,-0.08000575751066208,-0.7560882568359375,0.16657306253910065,1.3068084716796875,19,8
0.00018286705017089844,positive,10.0,10.0,-0.02903902344405651,-0.2342805415391922,0.0259286817163229,0.3200594186782837,20,1
0.0003037452697753906,positive,10.0,10.0,-0.04231987148523331,-0.23510608077049255,0.044745974242687225,0.3384772539138794,20,3
0.0005390644073486328,positive,10.0,10.0,-0.045603714883327484,-0.23791711032390594,0.05026647076010704,0.4006282389163971,20,7
0.0005948543548583984,positive,10.0,10.0,-0.050362057983875275,-0.43371471762657166,0.05827903747558594,0.7087258100509644,20,8
0.0007202625274658203,positive,10.0,10.0,-0.07162822037935257,-0.8256022930145264,0.09283693879842758,1.3336939811706543,20,10
0.0008521080017089844,negative,10.0,-10.0,-0.10857553780078888,-0.8282226920127869,0.15258930623531342,1.4007357358932495,20,12
0.0001049041748046875,positive,10.0,10.0,0.008739139884710312,-0.03376105800271034,-0.02535371482372284,-0.004464492667466402,21,0
0.00016736984252929688,positive,10.0,10.0,0.00806391891092062,-0.22851039469242096,-0.025443004444241524,0.28011244535446167,21,1
0.0004055500030517578,positive,10.0,10.0,-0.010178202763199806,-0.22736550867557526,-0.003891022177413106,0.2547496259212494,21,5
0.0004544258117675781,positive,10.0,10.0,-0.014725512824952602,-0.42243167757987976,0.0012039700523018837,0.5462027192115784,21,6
