timestamp,feedback,magnitude,reward,cart_position,cart_velocity,pole_angle,pole_velocity,episode,timestep
5.91278076171875e-05,positive,10.0,10.0,0.026964064687490463,0.04122622683644295,0.01646474562585354,0.03943827375769615,160,0
0.00010609626770019531,positive,10.0,10.0,0.027788588777184486,-0.15412791073322296,0.017253512516617775,0.33727017045021057,160,1
0.0003821849822998047,positive,10.0,10.0,0.015368906781077385,0.036462415009737015,0.0608862042427063,0.1447758674621582,160,10
0.0004532337188720703,positive,10.0,10.0,0.012908630073070526,-0.35543927550315857,0.07290229201316833,0.7681146860122681,160,12
0.0004913806915283203,positive,10.0,10.0,0.005799844861030579,-0.16139253973960876,0.0882645919919014,0.4992320239543915,160,13
0.0006768703460693359,positive,10.0,10.0,0.036721888929605484,0.6104557514190674,0.0815725103020668,-0.48454439640045166,160,19
0.0007319450378417969,positive,10.0,10.0,0.048931002616882324,0.4142830967903137,0.07188162207603455,-0.16730813682079315,160,20
0.0007717609405517578,positive,10.0,10.0,0.057216666638851166,0.6083064675331116,0.0685354545712471,-0.43647658824920654,160,21
0.0008096694946289062,positive,10.0,10.0,0.06938279420137405,0.4122846722602844,0.05980592593550682,-0.12300054728984833,160,22
0.0008475780487060547,positive,10.0,10.0,0.0776284858584404,0.21635915338993073,0.057345911860466,0.1879347562789917,160,23
0.0008852481842041016,positive,10.0,10.0,0.0819556713104248,0.020465636625885963,0.061104610562324524,0.4981424808502197,160,24
0.0009834766387939453,positive,10.0,10.0,0.08703075349330902,0.2125961035490036,0.08636500686407089,0.27160605788230896,160,27
0.0010516643524169922,positive,10.0,10.0,0.09941040724515915,0.6000800728797913,0.09194440394639969,-0.2550029158592224,160,29
0.0010890960693359375,positive,10.0,10.0,0.11141200363636017,0.40377381443977356,0.08684434741735458,0.06520625203847885,160,30
0.0011563301086425781,positive,10.0,10.0,0.1314384937286377,0.7913080453872681,0.08417121320962906,-0.4624890685081482,160,32
0.0012214183807373047,positive,10.0,10.0,0.15916672348976135,0.7890771627426147,0.07203128933906555,-0.41264501214027405,160,34
0.0012569427490234375,positive,10.0,10.0,0.17494826018810272,0.5930120348930359,0.06377838551998138,-0.09815101325511932,160,35
0.0014829635620117188,positive,10.0,10.0,0.2418803721666336,0.7841091156005859,0.04608083888888359,-0.3022107779979706,160,40
0.001552581787109375,positive,10.0,10.0,0.2693297863006592,0.7828872799873352,0.04012945294380188,-0.27514535188674927,160,42
