timestamp,feedback,magnitude,reward,cart_position,cart_velocity,pole_angle,pole_velocity,episode,timestep
9.584426879882812e-05,positive,10.0,10.0,-0.04253125190734863,0.15650522708892822,-0.045583706349134445,-0.26251745223999023,80,1
0.00018644332885742188,positive,10.0,10.0,-0.032356202602386475,0.15787369012832642,-0.062218502163887024,-0.29297754168510437,80,3
0.00031185150146484375,positive,10.0,10.0,-0.02673049084842205,-0.03436337783932686,-0.075167216360569,-0.06358689814805984,80,6
0.0003581047058105469,positive,10.0,10.0,-0.027417758479714394,-0.22833164036273956,-0.07643895596265793,0.2044655680656433,80,7
0.00040340423583984375,positive,10.0,10.0,-0.031984392553567886,-0.03220450505614281,-0.07234964519739151,-0.11131726205348969,80,8
0.0005323886871337891,positive,10.0,10.0,-0.04555683583021164,-0.6142400503158569,-0.06290323287248611,0.6952863335609436,80,11
0.0005786418914794922,positive,10.0,10.0,-0.05784163624048233,-0.4183046221733093,-0.048997510224580765,0.3834831416606903,80,12
0.0007042884826660156,positive,10.0,10.0,-0.08680220693349838,-0.6117370128631592,-0.021022984758019447,0.6386038661003113,80,15
0.0007486343383789062,positive,10.0,10.0,-0.09903694689273834,-0.4163283109664917,-0.008250907994806767,0.3393753468990326,80,16
0.0007927417755126953,positive,10.0,10.0,-0.1073635146021843,-0.6113318800926208,-0.0014634011313319206,0.6294450163841248,80,17
0.0009176731109619141,positive,10.0,10.0,-0.14014330506324768,-0.41659966111183167,0.030500970780849457,0.3454640507698059,80,20
0.0012047290802001953,positive,10.0,10.0,-0.17141792178153992,0.16384033858776093,0.04377059265971184,-0.4245571196079254,80,27
0.0014476776123046875,positive,10.0,10.0,-0.1636134684085846,0.16136696934700012,0.013711865991353989,-0.3695574104785919,80,33
0.0015323162078857422,positive,10.0,10.0,-0.16106507182121277,0.1610836684703827,0.004869063384830952,-0.3632647395133972,80,35
0.0016603469848632812,positive,10.0,10.0,-0.15530456602573395,0.35622450709342957,-0.011027010157704353,-0.6563600301742554,80,38
0.0018813610076904297,positive,10.0,10.0,-0.14303603768348694,0.1630927324295044,-0.04288661107420921,-0.40788066387176514,80,43
0.0020444393157958984,positive,10.0,10.0,-0.12990441918373108,-0.22371111810207367,-0.07739491015672684,0.10224369913339615,80,47
0.0020897388458251953,positive,10.0,10.0,-0.13437864184379578,-0.4176434874534607,-0.07535003125667572,0.3695400655269623,80,48
0.002175569534301758,positive,10.0,10.0,-0.154963880777359,-0.415617972612381,-0.05520833283662796,0.3242582678794861,80,50
0.0024611949920654297,positive,10.0,10.0,-0.20900051295757294,-0.2173766940832138,-0.021159537136554718,-0.03779630362987518,80,57
0.0025069713592529297,positive,10.0,10.0,-0.21334804594516754,-0.41218891739845276,-0.021915463730692863,0.24813619256019592,80,58
0.002550363540649414,positive,10.0,10.0,-0.22159181535243988,-0.21676096320152283,-0.016952740028500557,-0.051378000527620316,80,59
0.002635478973388672,positive,10.0,10.0,-0.22635504603385925,-0.21626175940036774,-0.02496752142906189,-0.06240173429250717,80,61
0.0027976036071777344,positive,10.0,10.0,-0.23580561578273773,-0.21455249190330505,-0.04267588630318642,-0.10017556697130203,80,65
0.002927064895629883,positive,10.0,10.0,-0.24473971128463745,-0.01746954955160618,-0.05535447224974632,-0.4366045892238617,80,68
